id,user_id,order_status,payment_status,payment_method,currency,subtotal,discount_amount,shipping_amount,total_amount,shipping_country,shipping_city,shipping_postcode,device_type,acquisition_channel,ordered_at,delivered_at,cancelled_at
897,1,processing,paid,paypal,USD,1566.99,88.34,6.8,1485.45,United States,Austin,46048,tablet,affiliate,2024-08-19 16:05:57,,
898,200,delivered,paid,google_pay,EUR,105.44,4.94,18.21,118.71,France,Lyon,59955,desktop,organic_search,2025-12-13 11:43:13,2025-12-27 11:43:13,
899,247,delivered,paid,apple_pay,EUR,1294.94,308.24,29.41,1016.11,France,Lille,82102,mobile,direct,2022-08-31 07:01:02,2022-09-05 07:01:02,
900,362,cancelled,pending,google_pay,EUR,0.0,0.0,0.0,0.0,France,Toulouse,23751,mobile,affiliate,2025-11-17 21:34:25,,2025-11-19 08:34:25
901,91,returned,refunded,paypal,EUR,128.94,25.26,19.28,122.96,Netherlands,Utrecht,3492 SB,desktop,organic_search,2023-12-17 19:31:57,2023-12-21 19:31:57,
902,320,delivered,paid,paypal,CAD,702.02,173.82,25.74,553.94,Canada,Calgary,A4J 3C5,mobile,direct,2025-10-09 00:22:03,2025-10-20 00:22:03,
903,85,delivered,paid,google_pay,EUR,378.34,84.03,29.79,324.1,Germany,Stuttgart,30758,mobile,display_ads,2025-02-24 23:33:14,2025-03-03 23:33:14,
904,116,processing,paid,paypal,USD,147.34,23.86,15.95,139.43,United States,Austin,96363,mobile,paid_search,2025-08-09 21:42:53,,
905,411,delivered,paid,apple_pay,EUR,469.79,65.64,9.15,413.3,Germany,Hamburg,92132,desktop,organic_search,2022-01-10 19:21:44,2022-01-13 19:21:44,
906,446,delivered,paid,google_pay,EUR,361.41,59.73,15.26,316.94,Spain,Bilbao,12134,desktop,affiliate,2025-05-09 23:54:19,2025-05-15 23:54:19,
907,334,delivered,paid,apple_pay,GBP,1584.65,17.84,9.55,1576.36,United Kingdom,Edinburgh,D5 9MP,desktop,paid_search,2024-11-22 10:54:51,2024-12-03 10:54:51,
908,187,shipped,paid,apple_pay,EUR,157.96,22.36,27.55,163.15,Spain,Barcelona,44356,desktop,paid_search,2025-02-23 17:45:49,,
909,293,cancelled,pending,paypal,EUR,0.0,0.0,0.0,0.0,France,Paris,82465,desktop,direct,2025-05-15 23:07:43,,2025-05-17 04:07:43
910,31,delivered,paid,paypal,AUD,51.05,2.15,29.29,78.19,Australia,Adelaide,8611,mobile,affiliate,2025-06-02 01:58:17,2025-06-14 01:58:17,
911,41,cancelled,pending,paypal,GBP,0.0,0.0,0.0,0.0,Germany,Stuttgart,66360,tablet,display_ads,2025-02-06 09:45:10,,2025-02-06 14:45:10
912,227,cancelled,failed,google_pay,CAD,0.0,0.0,0.0,0.0,Spain,Barcelona,14862,desktop,affiliate,2024-05-30 01:45:01,,2024-05-31 14:45:01
913,448,delivered,paid,buy_now_pay_later,EUR,1970.4,91.32,13.14,1892.22,France,Bordeaux,44452,desktop,referral,2024-01-03 02:46:06,2024-01-11 02:46:06,
914,357,delivered,paid,buy_now_pay_later,AUD,958.18,130.48,10.57,838.27,Australia,Melbourne,2944,mobile,display_ads,2025-12-05 05:59:45,2025-12-17 05:59:45,
915,173,delivered,paid,buy_now_pay_later,GBP,1349.15,264.99,19.11,1103.27,United Kingdom,Birmingham,G9 5EX,desktop,direct,2024-05-19 11:24:32,2024-05-23 11:24:32,
916,58,delivered,paid,card,EUR,1552.57,188.75,11.34,1375.16,Spain,Valencia,34175,mobile,social,2022-09-22 21:12:26,2022-09-28 21:12:26,
917,241,delivered,paid,paypal,USD,850.42,119.33,11.87,742.96,United States,New York,56388,mobile,affiliate,2025-01-09 10:45:01,2025-01-15 10:45:01,
918,200,delivered,paid,google_pay,EUR,1847.86,408.75,2.67,1441.78,Spain,Barcelona,43044,desktop,organic_search,2025-08-05 09:16:26,2025-08-10 09:16:26,
919,126,delivered,paid,google_pay,EUR,499.86,39.33,6.62,467.15,France,Lyon,90981,mobile,social,2023-05-29 14:37:33,2023-06-03 14:37:33,
920,287,shipped,paid,google_pay,EUR,171.97,37.95,16.96,150.98,France,Marseille,20957,desktop,referral,2024-06-07 12:29:34,,
921,97,cancelled,failed,card,EUR,0.0,0.0,0.0,0.0,Germany,Frankfurt,93611,desktop,direct,2024-09-28 08:22:43,,2024-09-29 08:22:43
922,227,delivered,paid,apple_pay,CAD,481.02,9.42,9.42,481.02,Canada,Ottawa,R5M 6S3,desktop,referral,2024-11-13 16:14:34,2024-11-19 16:14:34,
923,382,processing,paid,apple_pay,EUR,1494.48,114.85,7.72,1387.35,Netherlands,Utrecht,5067 JN,mobile,display_ads,2025-10-12 14:13:49,,
924,290,cancelled,failed,buy_now_pay_later,AUD,0.0,0.0,0.0,0.0,Australia,Brisbane,6737,mobile,email,2024-08-25 20:01:12,,2024-08-27 18:01:12
925,291,processing,paid,apple_pay,CAD,49.09,9.32,25.92,65.69,Canada,Calgary,L8C 4C7,desktop,referral,2025-06-13 16:26:43,,
926,250,cancelled,failed,google_pay,GBP,0.0,0.0,0.0,0.0,United Kingdom,London,H6 3XW,mobile,social,2022-07-19 07:30:31,,2022-07-20 20:30:31
927,42,delivered,paid,card,EUR,1995.45,379.26,13.37,1629.56,Germany,Hamburg,66531,desktop,affiliate,2022-09-02 23:14:00,2022-09-04 23:14:00,
928,386,delivered,paid,buy_now_pay_later,USD,705.28,50.62,21.29,675.95,United States,Austin,17419,mobile,direct,2024-09-28 01:36:57,2024-10-06 01:36:57,
929,431,delivered,paid,card,GBP,100.18,6.97,12.99,106.2,United Kingdom,Bristol,H8 3DG,desktop,email,2025-06-18 04:05:12,2025-06-24 04:05:12,
930,289,delivered,paid,apple_pay,EUR,226.67,44.13,6.12,188.66,France,Paris,11660,desktop,referral,2025-09-02 17:26:41,2025-09-11 17:26:41,
931,267,delivered,paid,apple_pay,EUR,1170.97,183.84,25.19,1012.32,Germany,Stuttgart,87060,desktop,paid_search,2025-04-02 10:46:27,2025-04-04 10:46:27,
932,469,delivered,paid,card,CAD,533.27,48.06,8.95,494.16,Canada,Calgary,B5C 2B4,desktop,email,2025-08-21 14:41:33,2025-08-27 14:41:33,
933,38,processing,paid,buy_now_pay_later,EUR,751.41,166.25,8.9,594.06,Germany,Hamburg,30866,desktop,direct,2022-12-13 03:25:00,,
934,19,delivered,paid,google_pay,EUR,596.12,39.51,6.24,562.85,Germany,Berlin,54313,desktop,affiliate,2023-01-22 06:45:19,2023-01-25 06:45:19,
935,367,delivered,paid,google_pay,USD,1566.14,211.54,0.84,1355.44,United States,New York,28139,tablet,referral,2024-03-22 12:11:06,2024-04-01 12:11:06,
936,364,delivered,paid,apple_pay,EUR,772.14,112.46,1.5,661.18,Spain,Valencia,25368,mobile,affiliate,2025-10-25 17:31:59,2025-11-08 17:31:59,
937,215,delivered,paid,apple_pay,USD,388.82,3.65,6.24,391.41,United States,Houston,67535,desktop,referral,2024-03-19 10:11:04,2024-03-26 10:11:04,
938,478,delivered,paid,buy_now_pay_later,CAD,1224.86,85.84,11.73,1150.75,Canada,Ottawa,K5C 8R3,desktop,direct,2025-05-30 06:40:05,2025-06-03 06:40:05,
939,91,delivered,paid,paypal,EUR,1252.86,73.22,4.09,1183.73,Netherlands,Utrecht,3492 SB,mobile,paid_search,2022-08-24 13:58:15,2022-08-28 13:58:15,
940,103,delivered,paid,paypal,AUD,406.58,41.5,13.23,378.31,Australia,Brisbane,8123,mobile,display_ads,2024-07-23 15:50:21,2024-08-05 15:50:21,
941,393,processing,paid,card,USD,883.52,94.29,23.28,812.51,United States,Boston,91968,mobile,email,2025-02-12 23:22:38,,
942,454,delivered,paid,apple_pay,EUR,433.06,8.47,27.11,451.7,France,Marseille,56544,mobile,social,2024-01-05 01:07:58,2024-01-10 01:07:58,
943,405,delivered,paid,paypal,GBP,552.64,126.82,23.77,449.59,United Kingdom,Birmingham,G6 4PX,desktop,paid_search,2025-07-18 17:03:39,2025-07-20 17:03:39,
944,478,returned,refunded,card,CAD,86.33,12.39,19.15,93.09,Canada,Ottawa,K5C 8R3,tablet,organic_search,2025-11-08 16:11:04,2025-11-12 16:11:04,
945,216,processing,pending,apple_pay,EUR,1326.2,181.18,21.89,1166.91,Germany,Stuttgart,85511,mobile,affiliate,2025-06-23 06:49:44,,
946,169,delivered,paid,buy_now_pay_later,GBP,1576.52,236.76,25.87,1365.63,United Kingdom,Manchester,E4 8AM,desktop,email,2024-09-11 11:09:07,2024-09-17 11:09:07,
947,272,delivered,paid,google_pay,EUR,1263.41,107.23,26.17,1182.35,Netherlands,Eindhoven,5558 ZM,desktop,organic_search,2025-10-22 23:55:27,2025-10-25 23:55:27,
948,397,delivered,paid,buy_now_pay_later,CAD,574.27,36.57,15.21,552.91,Canada,Calgary,E6L 8M0,desktop,email,2025-10-07 03:42:22,2025-10-20 03:42:22,
949,318,cancelled,failed,card,USD,0.0,0.0,0.0,0.0,United States,Los Angeles,88956,desktop,organic_search,2025-08-18 20:14:51,,2025-08-19 03:14:51
950,57,shipped,paid,card,USD,482.88,41.85,20.65,461.68,United States,Austin,19690,mobile,organic_search,2023-12-13 07:21:42,,
951,433,delivered,paid,card,AUD,1598.91,372.76,17.95,1244.1,Australia,Melbourne,5037,tablet,social,2024-01-24 00:05:28,2024-01-31 00:05:28,
952,357,cancelled,pending,card,AUD,0.0,0.0,0.0,0.0,Australia,Brisbane,5734,desktop,affiliate,2024-04-04 00:45:19,,2024-04-04 07:45:19
953,478,delivered,paid,buy_now_pay_later,CAD,916.99,37.49,10.82,890.32,Canada,Ottawa,K5C 8R3,desktop,direct,2025-07-04 16:19:08,2025-07-10 16:19:08,
954,191,cancelled,pending,apple_pay,AUD,0.0,0.0,0.0,0.0,United States,Austin,80723,mobile,email,2024-01-02 05:27:45,,2024-01-02 18:27:45
955,488,delivered,paid,card,EUR,619.9,130.27,14.97,504.6,France,Paris,14946,desktop,social,2025-07-19 00:11:23,2025-07-30 00:11:23,
956,229,delivered,paid,apple_pay,EUR,1233.49,116.42,15.22,1132.29,Spain,Seville,11030,mobile,referral,2025-06-03 15:40:40,2025-06-10 15:40:40,
957,87,delivered,paid,apple_pay,EUR,1253.47,283.21,11.92,982.18,Spain,Barcelona,39935,desktop,referral,2025-02-18 15:16:48,2025-03-02 15:16:48,
958,206,delivered,paid,google_pay,CAD,956.22,190.0,4.8,771.02,Canada,Calgary,Y7Y 3K9,desktop,paid_search,2023-02-21 08:02:32,2023-02-28 08:02:32,
959,445,delivered,paid,paypal,AUD,1621.9,54.26,19.62,1587.26,Australia,Perth,3498,desktop,social,2025-09-21 16:30:07,2025-10-02 16:30:07,
960,55,processing,paid,google_pay,EUR,448.46,17.0,9.53,440.99,Spain,Barcelona,13295,desktop,display_ads,2024-08-03 09:19:35,,
961,116,cancelled,pending,paypal,USD,0.0,0.0,0.0,0.0,United States,Austin,96363,desktop,display_ads,2024-03-23 15:02:11,,2024-03-25 10:02:11
962,191,cancelled,failed,buy_now_pay_later,AUD,0.0,0.0,0.0,0.0,Australia,Adelaide,5966,desktop,email,2024-01-25 02:19:49,,2024-01-26 20:19:49
963,96,delivered,paid,buy_now_pay_later,EUR,1524.16,15.41,8.18,1516.93,France,Lyon,32946,desktop,direct,2022-06-16 04:05:56,2022-06-26 04:05:56,
964,32,delivered,paid,paypal,AUD,202.31,41.92,23.46,183.85,Australia,Sydney,9288,mobile,paid_search,2024-09-24 21:08:53,2024-10-01 21:08:53,
965,364,delivered,paid,google_pay,EUR,1093.73,146.5,29.74,976.97,Spain,Valencia,25368,desktop,paid_search,2024-04-16 06:15:47,2024-04-22 06:15:47,
966,268,cancelled,pending,card,EUR,0.0,0.0,0.0,0.0,France,Lille,10125,desktop,display_ads,2024-07-18 13:24:49,,2024-07-19 09:24:49
967,85,processing,paid,google_pay,EUR,892.85,117.06,7.34,783.13,Germany,Stuttgart,30758,mobile,display_ads,2025-10-14 00:52:38,,
968,320,processing,paid,google_pay,CAD,1501.63,290.97,3.56,1214.22,Canada,Calgary,A4J 3C5,desktop,direct,2024-05-21 02:54:42,,
969,50,cancelled,failed,google_pay,EUR,0.0,0.0,0.0,0.0,Germany,Hamburg,67654,desktop,social,2022-08-07 21:28:53,,2022-08-08 09:28:53
970,354,delivered,paid,buy_now_pay_later,USD,517.08,28.05,29.18,518.21,United States,Houston,45851,tablet,paid_search,2022-12-24 04:00:17,2022-12-30 04:00:17,
971,40,cancelled,pending,paypal,CAD,0.0,0.0,0.0,0.0,Canada,Toronto,E4H 9L0,tablet,social,2025-09-02 03:49:08,,2025-09-03 17:49:08
972,292,delivered,paid,paypal,GBP,1034.67,51.52,22.06,1005.21,United Kingdom,Edinburgh,Y2 4TA,tablet,display_ads,2024-03-29 10:14:26,2024-03-31 10:14:26,
973,204,cancelled,failed,paypal,USD,0.0,0.0,0.0,0.0,United States,Austin,25495,tablet,direct,2025-09-30 08:22:05,,2025-09-30 12:22:05
974,273,delivered,paid,paypal,EUR,1747.84,1.68,18.95,1765.11,Spain,Valencia,14150,desktop,email,2024-10-18 20:55:44,2024-10-25 20:55:44,
975,277,processing,paid,buy_now_pay_later,AUD,1382.89,319.76,25.27,1088.4,Australia,Melbourne,5516,mobile,organic_search,2022-01-03 23:14:49,,
976,31,delivered,paid,google_pay,AUD,340.57,38.94,13.08,314.71,Australia,Adelaide,8611,desktop,email,2023-09-11 10:31:34,2023-09-16 10:31:34,
977,443,cancelled,failed,google_pay,EUR,0.0,0.0,0.0,0.0,Germany,Stuttgart,41726,desktop,paid_search,2025-05-24 19:07:28,,2025-05-25 09:07:28
978,253,delivered,paid,buy_now_pay_later,EUR,1827.41,342.66,23.04,1507.79,France,Marseille,50880,desktop,display_ads,2025-04-10 02:09:32,2025-04-14 02:09:32,
979,280,delivered,paid,card,EUR,391.9,65.04,23.73,350.59,France,Paris,98214,mobile,email,2025-04-21 23:35:47,2025-04-26 23:35:47,
980,181,delivered,paid,buy_now_pay_later,CAD,1460.72,23.12,14.31,1451.91,United States,Houston,73213,mobile,paid_search,2022-10-18 05:42:44,2022-10-31 05:42:44,
981,331,returned,refunded,apple_pay,EUR,663.03,22.15,12.7,653.58,France,Paris,68856,tablet,social,2024-04-09 10:25:52,2024-04-19 10:25:52,
982,119,cancelled,pending,google_pay,EUR,0.0,0.0,0.0,0.0,Germany,Frankfurt,69186,tablet,paid_search,2023-04-08 12:10:07,,2023-04-09 15:10:07
983,182,delivered,paid,buy_now_pay_later,CAD,1291.85,174.73,8.97,1126.09,Canada,Toronto,R0Y 3P8,mobile,organic_search,2025-12-25 12:02:03,2026-01-06 12:02:03,
984,496,cancelled,pending,google_pay,EUR,0.0,0.0,0.0,0.0,Netherlands,The Hague,6706 GL,mobile,display_ads,2025-09-06 19:07:36,,2025-09-07 19:07:36
985,388,processing,paid,buy_now_pay_later,EUR,1661.42,57.47,13.45,1617.4,Germany,Stuttgart,94819,mobile,direct,2025-08-12 07:12:15,,
986,178,cancelled,failed,google_pay,EUR,0.0,0.0,0.0,0.0,France,Marseille,77499,tablet,organic_search,2022-12-14 05:16:09,,2022-12-15 10:16:09
987,216,delivered,paid,buy_now_pay_later,EUR,832.83,122.9,29.91,739.84,Germany,Stuttgart,85511,mobile,display_ads,2025-09-26 23:09:33,2025-09-29 23:09:33,
988,245,delivered,paid,buy_now_pay_later,CAD,922.71,158.25,14.94,779.4,Canada,Calgary,N6G 4N9,mobile,social,2025-02-07 17:42:04,2025-02-17 17:42:04,
989,202,shipped,paid,paypal,EUR,1608.41,322.48,25.41,1311.34,Netherlands,Eindhoven,6372 CN,desktop,affiliate,2022-04-27 22:11:35,,
990,260,delivered,paid,google_pay,GBP,1470.16,197.16,16.0,1289.0,United Kingdom,Bristol,E6 2HK,mobile,organic_search,2024-09-05 12:53:12,2024-09-13 12:53:12,
991,130,delivered,paid,buy_now_pay_later,CAD,345.83,55.33,24.19,314.69,Canada,Toronto,R0S 0T1,desktop,organic_search,2025-01-04 14:12:33,2025-01-06 14:12:33,
992,80,shipped,paid,card,AUD,802.46,58.15,18.05,762.36,Australia,Adelaide,2329,desktop,social,2023-02-02 01:37:57,,
993,183,returned,refunded,card,GBP,451.68,48.75,11.11,414.04,United Kingdom,Manchester,D7 6LU,desktop,email,2024-05-02 23:16:17,2024-05-04 23:16:17,
994,317,delivered,paid,card,CAD,1113.36,115.79,25.96,1023.53,Canada,Vancouver,H6M 4G2,tablet,referral,2025-02-18 17:22:30,2025-02-20 17:22:30,
995,464,delivered,paid,card,EUR,1364.12,245.61,22.79,1141.3,Spain,Valencia,10598,tablet,referral,2024-10-07 00:15:43,2024-10-15 00:15:43,
996,326,processing,paid,apple_pay,EUR,783.99,19.03,7.83,772.79,Netherlands,Amsterdam,5825 YX,tablet,social,2025-02-09 01:00:40,,
997,212,delivered,paid,google_pay,USD,1829.25,417.19,19.61,1431.67,United States,Boston,12979,desktop,organic_search,2025-12-18 15:23:35,2025-12-28 15:23:35,
998,17,returned,refunded,google_pay,EUR,307.3,42.28,0.95,265.97,Australia,Brisbane,3077,mobile,organic_search,2025-02-03 07:00:55,2025-02-09 07:00:55,
999,199,cancelled,pending,google_pay,AUD,0.0,0.0,0.0,0.0,Australia,Sydney,2075,tablet,display_ads,2024-09-16 02:50:34,,2024-09-17 02:50:34
1000,70,delivered,paid,apple_pay,AUD,1228.39,133.95,14.33,1108.77,France,Lyon,33697,desktop,organic_search,2025-04-25 01:24:09,2025-05-02 01:24:09,
1001,173,processing,paid,apple_pay,GBP,887.56,6.52,14.97,896.01,United Kingdom,Birmingham,G9 5EX,mobile,referral,2024-06-30 12:58:40,,
1002,189,cancelled,failed,apple_pay,USD,0.0,0.0,0.0,0.0,United States,Austin,28098,mobile,email,2025-08-27 00:49:04,,2025-08-27 07:49:04
1003,161,returned,refunded,paypal,EUR,240.66,35.07,4.36,209.95,France,Lille,68183,tablet,organic_search,2025-01-13 02:42:27,2025-01-17 02:42:27,
1004,3,delivered,paid,paypal,EUR,1893.81,440.56,2.04,1455.29,Germany,Frankfurt,87236,desktop,direct,2024-06-06 07:53:51,2024-06-19 07:53:51,
1005,319,delivered,paid,google_pay,EUR,1548.22,207.49,16.37,1357.1,France,Marseille,20198,mobile,referral,2024-12-31 03:52:35,2025-01-05 03:52:35,
1006,281,delivered,paid,apple_pay,EUR,353.07,74.29,4.2,282.98,Netherlands,Eindhoven,8248 GC,desktop,referral,2022-09-23 14:11:36,2022-09-30 14:11:36,
1007,246,delivered,paid,card,EUR,681.94,8.9,25.55,698.59,Spain,Bilbao,25887,mobile,social,2024-02-19 00:49:52,2024-02-21 00:49:52,
1008,217,delivered,paid,paypal,EUR,1532.9,244.74,10.7,1298.86,Germany,Frankfurt,49387,tablet,social,2024-08-26 04:18:33,2024-08-30 04:18:33,
1009,51,returned,refunded,card,EUR,294.78,17.7,16.12,293.2,France,Lyon,60205,desktop,email,2025-08-30 03:35:15,2025-09-08 03:35:15,
1010,21,delivered,paid,buy_now_pay_later,EUR,75.12,3.67,15.9,87.35,Spain,Barcelona,40996,mobile,email,2024-12-16 09:36:11,2024-12-24 09:36:11,
1011,114,delivered,paid,buy_now_pay_later,USD,1961.1,209.41,1.12,1752.81,United States,Los Angeles,11947,tablet,paid_search,2025-06-03 11:17:03,2025-06-12 11:17:03,
1012,183,delivered,paid,google_pay,GBP,404.65,28.86,16.65,392.44,United Kingdom,Manchester,D7 6LU,desktop,direct,2024-06-26 02:49:40,2024-06-30 02:49:40,
1013,58,delivered,paid,apple_pay,EUR,1665.99,88.59,9.82,1587.22,Spain,Valencia,34175,mobile,organic_search,2025-05-16 12:36:29,2025-05-21 12:36:29,
1014,44,processing,pending,apple_pay,EUR,858.34,102.65,8.78,764.47,Netherlands,Rotterdam,5930 NU,mobile,affiliate,2024-05-26 23:01:10,,
1015,378,cancelled,failed,google_pay,USD,0.0,0.0,0.0,0.0,United States,Chicago,56548,mobile,direct,2024-03-06 17:29:27,,2024-03-07 13:29:27
1016,297,delivered,paid,google_pay,USD,1263.77,135.86,29.15,1157.06,United States,Chicago,10191,mobile,organic_search,2025-06-06 02:53:34,2025-06-13 02:53:34,
1017,354,delivered,paid,buy_now_pay_later,USD,1114.9,133.7,17.32,998.52,Canada,Vancouver,E1Y 9S8,desktop,social,2023-04-06 18:30:54,2023-04-16 18:30:54,
1018,82,delivered,paid,buy_now_pay_later,EUR,1556.31,115.77,22.53,1463.07,Spain,Valencia,36244,mobile,referral,2023-04-03 23:16:40,2023-04-15 23:16:40,
1019,215,processing,paid,apple_pay,USD,1650.41,367.15,9.86,1293.12,United States,Houston,67535,mobile,paid_search,2025-05-20 14:41:24,,
1020,418,delivered,paid,card,EUR,890.6,129.98,21.93,782.55,France,Toulouse,31706,mobile,paid_search,2023-03-07 07:31:41,2023-03-18 07:31:41,
1021,409,delivered,paid,paypal,EUR,1284.01,291.25,13.56,1006.32,France,Paris,51053,tablet,social,2024-05-15 16:36:51,2024-05-18 16:36:51,
1022,464,processing,paid,card,EUR,1582.97,314.54,6.18,1274.61,Spain,Valencia,10598,mobile,display_ads,2025-03-23 08:31:09,,
1023,491,delivered,paid,paypal,CAD,1281.82,67.27,15.08,1229.63,Canada,Montreal,S6E 3A6,mobile,paid_search,2022-06-12 19:38:35,2022-06-26 19:38:35,
1024,293,shipped,paid,google_pay,EUR,1671.07,33.33,28.36,1666.1,France,Paris,82465,mobile,direct,2025-11-13 13:05:29,,
1025,413,delivered,paid,card,EUR,750.26,27.72,25.84,748.38,Germany,Cologne,48141,desktop,referral,2024-01-14 16:42:24,2024-01-22 16:42:24,
1026,39,cancelled,failed,buy_now_pay_later,CAD,0.0,0.0,0.0,0.0,Canada,Montreal,K3A 3R5,mobile,referral,2024-09-14 22:39:14,,2024-09-16 21:39:14
1027,89,delivered,paid,card,EUR,256.89,15.49,17.53,258.93,Spain,Barcelona,39264,tablet,direct,2025-11-03 07:02:39,2025-11-05 07:02:39,
1028,426,delivered,paid,apple_pay,USD,708.88,43.13,12.8,678.55,United States,Boston,98940,mobile,paid_search,2025-09-07 00:31:29,2025-09-18 00:31:29,
1029,429,delivered,paid,apple_pay,CAD,136.08,4.61,6.37,137.84,Canada,Calgary,P1G 6L4,desktop,referral,2024-11-13 12:14:24,2024-11-22 12:14:24,
1030,474,returned,refunded,google_pay,USD,176.43,26.73,2.8,152.5,United States,New York,56598,mobile,display_ads,2025-09-11 07:31:33,2025-09-20 07:31:33,
1031,290,delivered,paid,buy_now_pay_later,AUD,134.8,0.24,10.02,144.58,Netherlands,Amsterdam,7008 XK,mobile,email,2022-12-22 00:11:13,2022-12-29 00:11:13,
1032,39,processing,paid,google_pay,CAD,490.23,59.73,5.58,436.08,Canada,Montreal,K3A 3R5,desktop,social,2024-10-17 22:12:48,,
1033,118,delivered,paid,paypal,AUD,1679.06,382.41,14.15,1310.8,Australia,Perth,6141,tablet,display_ads,2025-12-20 01:25:03,2025-12-24 01:25:03,
1034,498,delivered,paid,card,GBP,696.08,43.4,5.31,657.99,United Kingdom,London,B4 3KA,desktop,paid_search,2025-04-22 11:58:19,2025-04-25 11:58:19,
1035,406,delivered,paid,card,USD,1252.55,218.12,28.77,1063.2,United States,Boston,81939,desktop,social,2025-10-21 06:33:09,2025-10-28 06:33:09,
1036,204,delivered,paid,apple_pay,USD,1927.22,18.05,20.08,1929.25,United States,Austin,25495,mobile,email,2025-03-31 01:56:46,2025-04-10 01:56:46,
1037,5,delivered,paid,paypal,EUR,853.11,199.12,15.27,669.26,Spain,Bilbao,18180,desktop,social,2024-07-11 21:52:29,2024-07-14 21:52:29,
1038,218,returned,refunded,paypal,EUR,479.7,76.2,18.53,422.03,Netherlands,Eindhoven,9120 BM,desktop,affiliate,2025-05-15 23:46:24,2025-05-23 23:46:24,
1039,201,cancelled,pending,paypal,EUR,0.0,0.0,0.0,0.0,France,Paris,54185,mobile,referral,2023-07-13 04:35:19,,2023-07-14 20:35:19
1040,383,delivered,paid,paypal,AUD,1664.85,319.2,16.13,1361.78,Australia,Adelaide,9050,mobile,affiliate,2025-03-01 22:23:12,2025-03-10 22:23:12,
1041,130,delivered,paid,google_pay,CAD,1615.0,387.54,29.55,1257.01,Canada,Toronto,R0S 0T1,desktop,social,2024-07-02 23:15:28,2024-07-16 23:15:28,
1042,391,returned,refunded,paypal,AUD,254.48,10.6,10.08,253.96,Spain,Barcelona,45938,mobile,referral,2025-04-04 10:07:12,2025-04-14 10:07:12,
1043,482,cancelled,pending,paypal,USD,0.0,0.0,0.0,0.0,United States,Boston,90862,desktop,social,2024-03-18 09:59:22,,2024-03-19 04:59:22
1044,41,delivered,paid,card,GBP,1251.04,35.25,28.55,1244.34,United Kingdom,Glasgow,V4 5BP,mobile,display_ads,2025-01-19 12:51:08,2025-01-24 12:51:08,
1045,487,delivered,paid,google_pay,AUD,279.48,18.48,5.01,266.01,United Kingdom,Bristol,F4 2WB,mobile,referral,2023-09-07 18:27:19,2023-09-09 18:27:19,
1046,217,delivered,paid,apple_pay,EUR,146.58,2.07,20.7,165.21,Germany,Frankfurt,49387,mobile,paid_search,2023-11-30 23:00:02,2023-12-13 23:00:02,
1047,287,delivered,paid,paypal,EUR,1682.77,270.61,1.78,1413.94,France,Marseille,20957,desktop,direct,2024-04-26 17:11:56,2024-05-05 17:11:56,
1048,70,delivered,paid,google_pay,AUD,70.9,12.94,16.74,74.7,Australia,Melbourne,7225,tablet,display_ads,2025-06-22 16:50:30,2025-06-26 16:50:30,
1049,96,delivered,paid,google_pay,EUR,1686.33,334.51,5.57,1357.39,France,Lyon,32946,tablet,email,2022-10-03 16:02:30,2022-10-05 16:02:30,
1050,84,delivered,paid,buy_now_pay_later,USD,117.46,5.65,11.48,123.29,United States,Los Angeles,45003,desktop,organic_search,2022-07-17 21:20:54,2022-07-25 21:20:54,
1051,236,delivered,paid,google_pay,GBP,1393.5,59.17,28.03,1362.36,United Kingdom,Birmingham,F4 7YU,desktop,referral,2024-06-17 14:13:24,2024-06-21 14:13:24,
1052,391,delivered,paid,google_pay,AUD,1447.06,25.35,10.81,1432.52,United States,New York,54428,mobile,referral,2023-01-03 07:20:04,2023-01-11 07:20:04,
1053,16,delivered,paid,paypal,USD,677.07,135.07,28.97,570.97,United States,Los Angeles,84364,desktop,affiliate,2022-05-29 18:55:32,2022-05-31 18:55:32,
1054,40,returned,refunded,google_pay,CAD,149.76,2.8,4.08,151.04,Canada,Toronto,E4H 9L0,mobile,affiliate,2025-03-15 04:16:31,2025-03-23 04:16:31,
1055,445,delivered,paid,paypal,AUD,253.1,50.89,7.62,209.83,Australia,Perth,3498,mobile,paid_search,2025-10-07 10:31:44,2025-10-20 10:31:44,
1056,500,cancelled,failed,buy_now_pay_later,EUR,0.0,0.0,0.0,0.0,Netherlands,Eindhoven,9631 BJ,mobile,social,2022-12-04 12:49:02,,2022-12-05 19:49:02
1057,116,shipped,paid,paypal,USD,1652.73,313.84,8.79,1347.68,France,Marseille,28903,desktop,display_ads,2023-10-19 16:45:26,,
1058,8,delivered,paid,buy_now_pay_later,EUR,550.71,11.33,28.63,568.01,France,Bordeaux,42087,mobile,social,2023-11-07 10:49:58,2023-11-19 10:49:58,
1059,378,returned,refunded,google_pay,USD,708.39,53.25,0.45,655.59,United States,Chicago,56548,mobile,referral,2025-05-21 02:51:03,2025-05-25 02:51:03,
1060,41,delivered,paid,google_pay,GBP,171.62,19.98,24.55,176.19,United Kingdom,Glasgow,V4 5BP,tablet,direct,2025-12-04 18:02:32,2025-12-17 18:02:32,
1061,134,returned,refunded,apple_pay,GBP,473.71,33.23,7.65,448.13,United Kingdom,Manchester,X8 8VV,mobile,paid_search,2025-07-22 15:04:08,2025-07-26 15:04:08,
